0.098886,0.65459,1.0845e-05,0.33324,4.1979,0.66618,0.0013814,0.61634,0.69005,0.33177,0.43018,0.24047,0.40893,0.21357,0.54046,0.12771,1.1883,0.1092,0.02732,2.4785,2.0034
1.1382,3.5916,1.4278,1.0462,0.70211,1.7578,0.0066469,0.73609,0.091203,0.055473,2.8247,2.8653,0.097332,0.091617,1.8094,1.1832,0.086843,2.1764,0.30127,1.0514,0.05768
0.076655,0.3686,0.93318,0.033821,1.531,2.3217,2.8475,0.16377,0.27132,4.5144,4.4504,0.18029,0.032828,0.042647,0.15101,0.24349,0.052238,0.63433,0.71805,0.062211,0.032016
3.0575,2.8959,0.062162,0.84734,2.1742,0.052004,0.31912,0.36279,0.3816,1.3275,1.8149,1.2802,0.0041731,3.3473,2.3843,0.27572,0.0067094,0.95078,0.07568,0.014133,0.029276
0.030776,0.0049641,0.2055,0.0012097,0.97015,1.9046,0.32553,1.444,0.00024082,1.2855,0.034794,0.75538,4.1115,4.0031,0.47509,0.18454,0.038208,0.86729,0.02056,2.7387,0.70718
0.13175,0.035746,0.38751,0.047418,1.3315,0.57787,0.027495,1.8901,0.39344,0.83948,0.015458,1.6493,9.5052,0.17654,9.7417e-06,0.82125,1.5777,0.33203,0.61897,0.086438,2.0627
0.5577,0.0055811,2.4191,0.14442,2.4005,0.0032729,0.044534,1.0312,0.31024,0.31635,0.94391,0.036193,0.94958,0.057359,0.11701,0.14993,0.45576,0.098622,5.9089,3.5578,1.648
0.70941,2.9371,2.3688,0.20219,0.45215,0.04165,0.35503,1.4505,0.22575,0.58273,0.0014844,3.3816,0.84818,0.15435,0.030388,0.28715,0.35816,0.026371,0.076716,0.015531,0.58638
2.7191,0.12163,0.1068,1.5662,0.41566,0.0040688,0.011343,4.0389,1.9392,3.7398,1.0117,0.18882,0.76837,0.85156,0.40724,1.6963,0.056841,0.23867,0.01768,0.19546,2.9873
2.9776,0.60402,2.5511,0.22677,0.92185,0.21377,0.24451,0.70308,0.44285,6.4235,2.9338,0.12836,0.0010346,0.69598,0.029557,0.154,2.1915,0.74189,0.15742,1.3742,0.0019477
2.3438,0.00022912,0.081802,1.0768,0.59028,0.26761,0.13763,4.6334,0.11246,0.4116,0.79415,0.17351,0.0011352,0.00074016,0.40498,0.18207,2.904,1.3335,3.0212,0.62523,0.14816
0.15306,0.12781,3.4292,0.0066174,1.4711,0.073161,0.33852,0.83805,0.53625,0.052893,0.1081,0.1388,0.34542,0.20467,2.176,0.753,1.2502,0.89843,1.1735,7.2241,0.0013421
2.3572,1.6184,0.01055,0.1072,0.19064,0.15134,2.3996,0.40464,1.7881,0.3072,0.20075,2.0764,0.00061008,0.12299,1.7473,0.92657,0.54327,0.40736,2.8637,0.69774,1.4785
0.0092094,0.3834,0.14466,2.8283,0.23447,0.0017624,0.10003,0.089314,0.3201,0.54017,9.2428,0.090558,0.49991,0.67891,0.2978,1.8499,0.37489,0.23638,0.029409,0.93389,0.022107
0.29049,0.41159,0.13896,0.75082,0.19951,1.2248,0.74319,1.1147,0.56789,4.7861,0.6036,0.35681,0.11072,3.265,0.24838,0.021864,0.001389,14.857,3.8062,0.08935,0.60929
4.1148,0.44287,10.574,0.0070517,0.82567,0.56561,0.09935,0.33433,3.4988,0.08799,1.4349,1.6415,4.2829,0.027412,0.6675,0.058468,0.53919,0.76548,0.00058128,0.15693,0.028751
2.0469,0.0054413,0.22932,0.048512,4.1564,1.1204,0.76733,0.036636,2.0553,0.59685,0.28067,0.96295,0.051891,1.6966,0.70186,1.4502,0.31395,0.068742,4.0901,0.6791,3.5558
0.23434,0.062124,0.038717,0.12636,0.41591,6.1511,0.37176,2.8837,0.054921,2.3551,0.39153,0.55347,0.037898,0.89557,2.9657,0.00015973,4.0732,0.087318,0.074165,0.44446,0.20521
0.19084,0.69849,1.3113,0.21794,0.15907,1.3226,0.044359,4.4035,0.77318,0.070374,1.6835,0.069645,0.43611,0.49263,0.29983,0.073263,1.1293,2.9876e-05,0.0065659,0.30939,0.52235
0.31674,0.055159,0.17482,0.38934,0.47832,0.80945,0.13449,0.29281,0.13616,0.0045354,0.79345,0.59981,2.8378,0.22355,0.2928,0.10366,0.033314,0.16413,2.1909,0.35943,3.8061
0.13132,0.13476,6.0016,2.0022,0.12714,0.34679,1.344,0.02125,1.149,0.35216,0.68954,1.7836,0.50862,5.0025,0.095245,3.0933,0.9,3.5369,0.042713,0.65703,0.35805
0.62978,2.8525,0.28004,0.017678,0.0052798,0.75638,2.993,0.18516,3.4846,1.7982,0.055803,1.2962,1.0212,0.062152,0.38926,0.77012,0.19798,0.99827,0.0083859,0.056162,0.33417
0.00019426,4.8232,0.56101,2.3564,0.14582,0.022439,0.040927,0.33535,0.67843,0.19097,0.0019026,1.0791,0.093235,1.3596,0.49368,1.4829,0.25335,1.6739,2.5013,2.1548,0.013541
0.171,2.1524,0.82694,0.27259,0.31088,0.22707,5.2546,4.2497,0.00090405,0.033537,0.25135,0.065946,1.2913,0.27401,1.9904,0.0047934,0.025323,0.81569,1.1619,0.5444,0.79808
5.5465,0.19824,3.2259,0.070743,0.49301,0.018612,0.015968,0.059369,0.47311,0.25234,6.7023,1.3068,1.2964,0.068818,0.0023601,0.57802,0.16087,0.2047,0.12349,0.1399,1.705
0.40028,1.0141,0.46828,0.14165,0.54222,0.88182,0.045562,0.33741,0.67797,2.1621,0.0022554,0.52705,0.77702,0.65632,1.3922,0.038818,3.0177,3.5068,0.57473,0.0062667,0.22808
2.8898,0.10709,3.5764,1.2361,1.6825,3.4681,0.013396,0.0024772,0.19461,1.1824,0.85247,2.8887,1.7392,0.0097315,0.027817,0.09833,0.41143,0.12043,1.1496,2.4497,0.70388
6.3041,0.057406,1.8811,1.1579,0.070802,1.1601,0.37026,1.6855,0.034679,2.6659,1.9842,0.41342,0.00074645,0.51342,0.22015,1.5768,0.28822,0.056549,1.0787,0.34729,2.0291
0.15702,4.4263,3.4682,0.968,2.2367,0.19878,0.036422,1.5543,0.17292,2.2003,1.3154,3.2348,0.17553,0.0017485,0.12454,0.93256,0.35568,0.45963,0.80769,4.8294,0.17916
1.45,1.3776,0.19869,0.042098,0.56884,0.036462,2.4901,0.36942,0.36635,0.34223,0.0248,0.41874,0.0048202,0.60754,0.77587,0.20262,0.12545,1.3919,0.11052,0.3586,2.3408
0.21907,4.1359,0.79846,1.0645,0.7184,0.024801,1.1329,0.60003,1.8853,0.043857,0.034498,1.0845,1.1432,0.1949,0.11233,0.00037273,0.1195,0.019121,0.20298,0.72524,0.58757
0.00074801,0.39684,0.37244,0.0036234,5.4775,0.84938,0.88497,0.022358,0.027797,0.085584,0.54801,0.47214,0.084986,0.38448,0.35044,2.9419,0.87027,0.13637,0.1392,1.757,0.050588
0.23881,0.21688,0.14191,0.16307,0.13471,0.049222,0.3839,0.73723,0.30827,2.1807,1.5005,0.1897,0.63141,0.03867,0.00078407,0.1225,2.6166,0.0001799,0.85773,3.987,2.0402
0.053605,0.95612,0.79979,0.19018,0.0001258,0.8699,1.0564,1.7559,0.12158,0.27693,0.78566,0.64812,0.024058,0.11856,0.17952,0.079948,1.2368,1.5844,0.19769,0.10916,0.012424
1.4436,0.071458,0.52908,0.57154,2.3745,0.40361,0.56049,0.12142,0.085139,0.96445,0.088046,0.12438,0.076623,2.4276,1.3074,0.00014804,0.0013518,3.2598,1.4151,0.031219,2.5142
0.34319,1.5226,0.024562,0.27318,0.0041867,0.029088,0.17779,0.0039162,5.5288,0.55842,0.10372,0.96374,0.00082971,0.042591,0.26181,0.15428,1.1375,0.62941,0.42533,0.32012,0.20695
1.0229,0.032241,0.92287,0.89755,0.01791,0.010855,1.2918,1.6122,0.76455,2.6248,0.0060714,0.056818,0.013911,0.18666,1.3094,0.81948,0.37515,0.026132,1.9085,0.014879,2.9992
0.0068551,0.9139,0.042386,0.29019,0.047394,1.161,0.047317,0.45583,0.42189,2.1119,0.59427,2.6098,0.16614,0.54079,0.65534,0.94744,0.011319,0.91796,0.020299,3.7646e-05,0.72854
2.2322,3.2154,0.043767,0.60803,3.8696,0.18771,1.5186,0.68011,0.97994,2.4353,0.010168,1.4022,4.5689,0.93455,0.0020577,0.0053309,0.91491,1.679,0.17142,0.38342,0.034358
0.0018214,1.0826,0.0021799,0.41234,2.9558,0.6091,1.2649,0.36721,0.42856,0.32842,0.095529,0.0012857,0.25612,0.329,2.0334,0.035294,4.4715,0.016792,0.2279,0.705,0.12467
0.10454,0.16969,0.04646,0.2183,2.4245,0.003271,3.903,1.2122,0.12823,0.040598,0.11838,1.9127,0.22172,0.79464,2.3111,3.543,0.56992,0.24636,1.0507,0.82217,0.00021445
0.87408,3.3201,0.44295,1.7083,2.8649,2.9757,0.68012,0.76583,0.027382,0.82399,0.23443,0.59552,4.6347,1.8147,1.2714,1.1948,0.062246,0.52026,2.8397e-05,0.41515,3.2406
2.112,2.3748,0.031833,0.32167,0.059608,0.041411,0.2673,1.0471,0.97174,0.10033,0.0031061,0.73891,0.064065,0.015595,4.1015,1.7729,0.5,3.08,1.4411,0.51882,1.4025
0.0076218,0.78986,0.71911,0.37262,1.1777,2.2213,0.63997,2.824,0.15207,0.13714,1.1762,2.9547,2.2999,0.34926,0.058478,0.41501,0.9949,0.26185,0.65697,0.52319,0.89532
0.037739,0.2473,0.15752,0.00032304,0.0024909,0.056851,0.21564,0.9491,0.99199,0.065599,0.042132,3.8492,0.13563,0.0030231,0.15465,0.02942,0.2706,3.2817,0.10536,0.086566,0.0091123
3.9353,0.7503,2.9135,0.00012972,0.90434,0.47125,3.2458,0.19332,0.25412,0.035598,0.092096,1.3232,0.66438,0.93017,0.31315,0.84484,0.14439,0.35327,3.5831,4.8167,0.34104
1.137,0.021381,0.0052191,0.42664,0.41137,0.78188,3.5301,0.1675,3.2883,0.1683,1.4137,0.42348,0.94832,0.00046891,1.4955,0.048256,0.061714,0.52447,0.027803,1.5439,2.6257
3.2656,0.063398,3.1412,0.72101,0.092399,2.8415,0.089581,0.57075,3.024,0.65113,0.14853,0.12397,0.27836,0.46118,0.51288,3.3246,0.024802,1.259,2.2518,0.169,0.12832
4.2246,1.4028,0.0033636,3.3351,0.92187,0.44344,0.040752,2.4734,0.66153,0.07181,0.16169,0.10454,0.56814,2.9021,2.4735,2.717,0.12339,3.2326,0.042258,7.1878,0.035401
0.026253,0.40565,0.58592,0.21476,1.6935,1.1515,0.31904,0.56479,0.0039393,0.69618,1.1672,0.0043616,0.019195,2.0352,8.3687,0.40259,1.9635,1.4841,1.0545,0.38754,2.1846
0.39524,0.14851,0.17894,0.0017995,0.0066325,0.43289,1.0961,0.49797,0.00085679,1.8444e-05,0.0029797,0.052227,0.92908,0.83281,0.026109,0.79137,0.19882,0.025051,0.015675,3.5676,2.2351
0.12088,0.18323,0.030054,5.4702,1.3109,0.58894,0.80966,7.4051,0.035194,0.40916,0.0171,0.012306,0.093428,0.39607,2.0911,0.092646,0.087692,1.5637,0.057171,0.72235,0.80912
0.21787,3.9788,0.12303,0.030937,0.054942,0.023235,0.12274,1.9685,0.24791,0.26878,1.0701,0.26038,1.542,0.086863,0.13956,0.34286,0.7985,0.94875,0.44034,3.5982,0.24172
3.1745,0.2027,1.3266,0.51676,1.0218,0.034554,0.36042,1.3044,0.3067,6.8882,0.046816,0.18334,0.093703,0.18896,0.035849,0.54578,0.07145,4.3774,0.015193,0.028804,0.072287
4.1573,0.0024301,1.7277,0.14858,2.6537e-06,0.0068777,0.36901,1.5659,0.96801,3.6163,3.8284,0.19286,0.15296,0.8349,0.0086041,0.71583,0.0043748,1.1575,0.0055582,0.44525,0.29804
0.039842,1.8846,0.10043,1.8556,0.017878,2.3881,0.77921,0.31682,0.046312,3.048,0.21573,0.0057159,0.34656,3.0599,0.00011723,1.8472,0.017771,0.37778,1.3195,0.95396,0.18886
3.4329,1.2685,0.028473,0.0047478,0.37855,0.01133,0.39824,0.19622,0.047706,0.39063,7.8509,1.4751,0.00010818,0.0017974,0.68824,0.027209,0.28211,3.6535,1.4584,5.2545,0.017758
0.087894,0.1679,1.2583,0.70457,0.69335,0.55567,1.2905,2.1295,0.11772,0.24358,1.8354,0.16609,0.68688,0.073593,0.27275,0.96263,1.4873,1.6068,0.040835,0.27429,1.8456
2.9385,2.1151,0.0073484,0.00098004,0.74599,2.7869,1.7429,1.5873,0.66387,3.1957,0.00084148,0.73806,0.0092048,4.9553,2.2032,4.2069,0.96618,2.8523,0.42266,0.49421,0.51378
0.020516,0.25196,0.00097621,0.70126,0.23382,1.4494,0.56536,0.85015,0.5637,4.5524,2.449,0.79751,2.7441,0.063875,0.060498,0.054067,0.22893,0.25297,1.3355,0.0049666,0.39658
0.39502,1.657,0.00091016,0.010646,0.77534,0.72285,0.22069,0.20972,0.0020483,1.5489,0.04203,3.4614,0.16048,0.13139,0.16028,0.49277,0.077983,0.23539,0.57892,0.35622,0.68189
0.43025,0.070255,1.9603,3.7925,3.0806,1.8752e-05,0.11241,2.7394,0.045314,0.096123,8.8036e-10,6.1734,1.1253,4.048,2.5873,0.9406,0.12426,1.1284,0.018868,2.0892,7.8572
0.58838,0.62564,1.3278,0.058274,0.7607,1.773,0.009182,0.40845,0.6226,0.60731,0.17521,1.9517,4.2246,0.65391,0.84318,0.60821,0.1106,0.28935,0.26261,0.025565,0.18133
0.86672,2.4145,0.11621,0.1636,0.043945,0.11238,1.5473,3.817e-07,0.16938,0.24438,1.255,0.033663,0.64839,1.2073,1.661,2.1471,0.83958,0.046121,0.73744,2.0729,0.0014133
2.7921,0.043917,1.4591,0.11963,0.0038581,0.049304,0.86591,0.49674,0.77146,0.30008,0.17233,0.77569,0.76715,0.61962,0.023717,0.12601,0.30022,0.15822,0.19135,0.39899,1.5377
1.1297,1.3571,0.21584,0.011786,0.069473,0.15328,2.621,0.053046,0.0050442,1.2803,1.3185,0.029318,2.8053,0.13066,2.3074e-05,0.0090053,0.015185,0.54931,1.9153,0.021922,2.0023
0.20321,0.58998,0.71903,0.25382,0.45836,1.3878,0.41015,0.31693,3.1191,4.4616,0.016008,0.020182,0.011393,0.23266,1.644,0.016876,0.10425,0.093568,0.0071505,0.64936,0.23531
0.83579,0.0096186,0.099431,0.050693,3.8534,1.1406,0.33245,0.48046,0.0014651,0.16499,0.28219,0.63619,0.25937,0.25373,1.0689,1.3506,1.2127,0.57618,0.0012522,0.008463,0.090349
1.4123,4.1978,0.45091,0.001505,0.091959,0.020372,0.0093927,0.81232,2.1147,0.12236,1.6158,1.9404,0.00051273,0.0030164,0.60427,2.8779,0.75687,1.1872,2.4661,1.2537,1.0772
0.13373,0.0025173,0.71034,1.3408,0.46112,0.2249,0.58659,2.1531,0.83555,2.7822,0.0028464,1.3487,1.7369,2.9059,0.70368,0.61608,3.0808,0.00020441,0.00042249,0.016937,4.8315
2.2705,0.23408,0.00053558,3.9314,0.1727,0.20267,1.7683,2.6902,0.53156,1.0985,0.38512,0.6146,5.0967,0.07596,0.34777,0.60963,0.45253,0.014613,0.22893,0.41174,0.012759
0.43483,1.2225,0.026414,0.25089,0.10427,0.46667,0.36359,0.063815,5.4134,1.9549,1.491,0.48098,2.0488,0.37879,1.6056,0.3091,1.8347,0.074392,0.785,0.55357,0.90972
1.6382,2.5528,0.15062,5.517,0.5237,3.8395,1.0326,0.40192,0.16891,0.11274,1.0921,1.1689,0.55987,2.3996,3.7853,0.29553,2.4033,1.8985,0.00036529,0.1073,0.12025
0.23287,2.1755,1.0297,1.7636,0.47256,2.0239,1.4587,0.24927,0.17726,4.5066,0.00098397,0.11381,0.72624,4.1522,2.9556,3.5072,1.1786,1.6758,0.0031383,0.024867,0.0057147
0.38769,0.00056771,0.98417,1.7959,1.3946,4.4208,0.22888,0.016095,0.05035,2.1034,0.032642,0.073376,1.2475,0.18897,0.19323,0.26685,0.16349,0.64334,1.1495,1.9653,3.7811
1.3777,0.15355,1.9647,2.1063,1.1864,0.059243,1.8751,1.8779,0.23697,0.90239,0.26389,3.4395,0.60829,2.4229,0.21149,1.5736,0.18971,0.26405,0.49347,7.2055,2.9581
0.02532,0.00058174,0.42279,0.87863,0.0077788,2.0091,0.37785,0.066808,0.59346,1.2529,0.35888,2.2952,0.36032,0.042126,0.074581,0.14338,5.486,0.28032,0.091487,1.9312,0.0066886
1.3602,5.7809,2.5844,3.5124,0.84343,2.199,0.042872,0.52446,1.3737,0.24958,1.0226,0.58913,0.31528,0.021667,0.76899,0.26479,3.9814,0.75764,0.15871,0.2176,1.0201
0.30007,0.35297,0.31563,0.98764,2.6911,1.1211,0.29486,3.1587,0.036929,2.2889,0.0098387,0.065261,3.0726,0.47392,1.0622,0.64264,0.0094769,1.3111,7.829,1.2544,0.00074241
